"month","year","state","average_temp"
"05",2012,"ohio",58.3
"05",2012,"oklahoma",68.4
"05",2012,"oregon",48.4
"05",2012,"pennsylvania",55.7
"05",2012,"rhode island",55.4
"05",2012,"south carolina",68.4
"05",2012,"south dakota",54.2
"05",2012,"tennessee",65.2
"05",2012,"texas",72.8
"05",2012,"utah",53.8
"05",2012,"vermont",50.1
"05",2012,"virginia",61.4
"05",2012,"washington",48.4
"05",2012,"west virginia",58.8
"05",2012,"wisconsin",52.4
"05",2012,"wyoming",47.4
"06",2012,"alabama",75.1
"06",2012,"arizona",74
"06",2012,"arkansas",75.6
"06",2012,"california",66.6
"06",2012,"colorado",61.6
"06",2012,"connecticut",64
"06",2012,"delaware",70.4
"06",2012,"florida",78.4
"06",2012,"georgia",74.6
"06",2012,"idaho",53
"06",2012,"illinois",70.4
"06",2012,"indiana",69.6
"06",2012,"iowa",68.2
"06",2012,"kansas",73.2
"06",2012,"kentucky",70.9
"06",2012,"louisiana",78.5
"06",2012,"maine",57
"06",2012,"maryland",69.7
"06",2012,"massachusetts",62.7
"06",2012,"michigan",62.8
"06",2012,"minnesota",62.6
"06",2012,"mississippi",76.2
"06",2012,"missouri",72.2
"06",2012,"montana",54.8
"06",2012,"nebraska",67.8
"06",2012,"nevada",62.1
"06",2012,"new hampshire",59.6
"06",2012,"new jersey",67.6
"06",2012,"new mexico",68.8
"06",2012,"new york",62.6
"06",2012,"north carolina",70.9
"06",2012,"north dakota",60.2
"06",2012,"ohio",68.4
"06",2012,"oklahoma",75.8
"06",2012,"oregon",53.2
"06",2012,"pennsylvania",65.1
"06",2012,"rhode island",63.1
"06",2012,"south carolina",73.8
"06",2012,"south dakota",64.4
"06",2012,"tennessee",72
"06",2012,"texas",78.9
"06",2012,"utah",63.4
"06",2012,"vermont",59.8
"06",2012,"virginia",68.8
"06",2012,"washington",53
"06",2012,"west virginia",66.6
"06",2012,"wisconsin",63.4
"06",2012,"wyoming",56.4
"07",2012,"alabama",79.2
"07",2012,"arizona",79.4
"07",2012,"arkansas",81
"07",2012,"california",72
"07",2012,"colorado",69.2
"07",2012,"connecticut",70.2
"07",2012,"delaware",76.9
"07",2012,"florida",80.9
"07",2012,"georgia",78.9
"07",2012,"idaho",62.7
"07",2012,"illinois",77.2
"07",2012,"indiana",75.9
"07",2012,"iowa",75.5
"07",2012,"kansas",80.9
"07",2012,"kentucky",76.5
"07",2012,"louisiana",81.5
"07",2012,"maine",63.9
"07",2012,"maryland",75.8
"07",2012,"massachusetts",69
"07",2012,"michigan",70
"07",2012,"minnesota",70.6
"07",2012,"mississippi",80
"07",2012,"missouri",79.2
"07",2012,"montana",65.4
"07",2012,"nebraska",76.7
"07",2012,"nevada",69.9
"07",2012,"new hampshire",65.5
"07",2012,"new jersey",73.9
"07",2012,"new mexico",74.3
"07",2012,"new york",68
"07",2012,"north carolina",76.3
"07",2012,"north dakota",69.8
"07",2012,"ohio",73.9
"07",2012,"oklahoma",82.4
"07",2012,"oregon",60.9
"07",2012,"pennsylvania",70.3
"07",2012,"rhode island",69.6
"07",2012,"south carolina",78.8
"07",2012,"south dakota",74.6
"07",2012,"tennessee",77
"07",2012,"texas",82.9
"07",2012,"utah",70.9
"07",2012,"vermont",65.1
"07",2012,"virginia",74.4
"07",2012,"washington",60.1
"07",2012,"west virginia",71.4
"07",2012,"wisconsin",70.9
"07",2012,"wyoming",66.4
"08",2012,"alabama",79.8
"08",2012,"arizona",80.2
"08",2012,"arkansas",82.1
"08",2012,"california",76.2
"08",2012,"colorado",69.1
"08",2012,"connecticut",73
"08",2012,"delaware",78.9
"08",2012,"florida",81.9
"08",2012,"georgia",80.1
"08",2012,"idaho",67.9
"08",2012,"illinois",77.7
"08",2012,"indiana",76
"08",2012,"iowa",75.3
"08",2012,"kansas",80.4
"08",2012,"kentucky",77.6
"08",2012,"louisiana",82.2
"08",2012,"maine",67.5
"08",2012,"maryland",77.8
"08",2012,"massachusetts",72.2
"08",2012,"michigan",70.5
"08",2012,"minnesota",70.5
"08",2012,"mississippi",80.7
"08",2012,"missouri",79.9
"08",2012,"montana",68.7
"08",2012,"nebraska",76.5
"08",2012,"nevada",73.9
"08",2012,"new hampshire",68.6
"08",2012,"new jersey",76.2
"08",2012,"new mexico",74.2
"08",2012,"new york",69.9
"08",2012,"north carolina",77.9
"08",2012,"north dakota",70.8
"08",2012,"ohio",74.4
"08",2012,"oklahoma",83.7
"08",2012,"oregon",67
"08",2012,"pennsylvania",71.9
"08",2012,"rhode island",73
"08",2012,"south carolina",80.4
"08",2012,"south dakota",74.8
"08",2012,"tennessee",78
"08",2012,"texas",83.6
"08",2012,"utah",73.1
"08",2012,"vermont",67.6
"08",2012,"virginia",76.4
"08",2012,"washington",65.7
"08",2012,"west virginia",73
"08",2012,"wisconsin",70.9
"08",2012,"wyoming",68.3
"09",2012,"alabama",75.6
"09",2012,"arizona",77.1
"09",2012,"arkansas",76.8
"09",2012,"california",75.4
"09",2012,"colorado",63.6
"09",2012,"connecticut",67.6
"09",2012,"delaware",72.6
"09",2012,"florida",80.5
"09",2012,"georgia",76
"09",2012,"idaho",62.8
"09",2012,"illinois",69.2
"09",2012,"indiana",68
"09",2012,"iowa",66.6
"09",2012,"kansas",72.4
"09",2012,"kentucky",70.9
"09",2012,"louisiana",79.7
"09",2012,"maine",61.6
"09",2012,"maryland",71.8
"09",2012,"massachusetts",66.7
"09",2012,"michigan",63
"09",2012,"minnesota",62
"09",2012,"mississippi",76.9
"09",2012,"missouri",71.6
"09",2012,"montana",62.4
"09",2012,"nebraska",68.6
"09",2012,"nevada",70.2
"09",2012,"new hampshire",62.8
"09",2012,"new jersey",70.8
"09",2012,"new mexico",70
"09",2012,"new york",64.2
"09",2012,"north carolina",72.7
"09",2012,"north dakota",62.8
"09",2012,"ohio",67.4
"09",2012,"oklahoma",77.9
"09",2012,"oregon",64.8
"09",2012,"pennsylvania",65.9
"09",2012,"rhode island",67.9
"09",2012,"south carolina",75.8
"09",2012,"south dakota",66.8
"09",2012,"tennessee",72.4
"09",2012,"texas",80.1
"09",2012,"utah",68.3
"09",2012,"vermont",62.2
"09",2012,"virginia",70.4
"09",2012,"washington",62.9
"09",2012,"west virginia",67.4
"09",2012,"wisconsin",62.4
"09",2012,"wyoming",62
"10",2012,"alabama",67.6
"10",2012,"arizona",68.8
"10",2012,"arkansas",66.4
"10",2012,"california",67.6
"10",2012,"colorado",53
"10",2012,"connecticut",59
"10",2012,"delaware",63.9
"10",2012,"florida",76.4
"10",2012,"georgia",69.4
"10",2012,"idaho",51
"10",2012,"illinois",58.7
"10",2012,"indiana",58.1
"10",2012,"iowa",55.4
"10",2012,"kansas",61.1
"10",2012,"kentucky",61.2
"10",2012,"louisiana",71.6
"10",2012,"maine",52
"10",2012,"maryland",62.6
"10",2012,"massachusetts",57.7
"10",2012,"michigan",53
"10",2012,"minnesota",50.2
"10",2012,"mississippi",68.2
"10",2012,"missouri",60.6
"10",2012,"montana",49.6
"10",2012,"nebraska",56.2
"10",2012,"nevada",59.8
"10",2012,"new hampshire",53.6
"10",2012,"new jersey",61.9
"10",2012,"new mexico",61.1
"10",2012,"new york",55.4
"10",2012,"north carolina",64.6
"10",2012,"north dakota",49.7
"10",2012,"ohio",57.8
"10",2012,"oklahoma",67
"10",2012,"oregon",55.3
"10",2012,"pennsylvania",57.1
"10",2012,"rhode island",59.4
"10",2012,"south carolina",68.6
"10",2012,"south dakota",54.1
"10",2012,"tennessee",62.9
"10",2012,"texas",71.2
"10",2012,"utah",57.2
"10",2012,"vermont",53.2
"10",2012,"virginia",61.6
"10",2012,"washington",53.6
"10",2012,"west virginia",58.4
"10",2012,"wisconsin",51.2
"10",2012,"wyoming",49.6
"11",2012,"alabama",56.7
"11",2012,"arizona",58.8
"11",2012,"arkansas",54.8
"11",2012,"california",57.4
"11",2012,"colorado",43
"11",2012,"connecticut",47
"11",2012,"delaware",51.4
"11",2012,"florida",67.6
"11",2012,"georgia",58.6
"11",2012,"idaho",39.8
"11",2012,"illinois",46.8
"11",2012,"indiana",46
"11",2012,"iowa",44
"11",2012,"kansas",50.2
"11",2012,"kentucky",49.2
"11",2012,"louisiana",61.4
"11",2012,"maine",40.4
"11",2012,"maryland",50
"11",2012,"massachusetts",46.4
"11",2012,"michigan",41.8
"11",2012,"minnesota",37
"11",2012,"mississippi",57
"11",2012,"missouri",49.7
"11",2012,"montana",36.7
"11",2012,"nebraska",44.1
"11",2012,"nevada",48.4
"11",2012,"new hampshire",42
"11",2012,"new jersey",49.2
"11",2012,"new mexico",51.4
"11",2012,"new york",43.3
"11",2012,"north carolina",52.9
"11",2012,"north dakota",34.4
"11",2012,"ohio",46
"11",2012,"oklahoma",55.9
"11",2012,"oregon",44.7
"11",2012,"pennsylvania",45
"11",2012,"rhode island",48.2
"11",2012,"south carolina",57.2
"11",2012,"south dakota",40.2
"11",2012,"tennessee",51.2
"11",2012,"texas",62.4
"11",2012,"utah",46
"11",2012,"vermont",41.2
"11",2012,"virginia",49.6
"11",2012,"washington",43.2
"11",2012,"west virginia",46.2
"11",2012,"wisconsin",39.6
"11",2012,"wyoming",38.3
"12",2012,"alabama",51
"12",2012,"arizona",48.1
"12",2012,"arkansas",48.3
"12",2012,"california",47.8
"12",2012,"colorado",32.6
"12",2012,"connecticut",37.6
"12",2012,"delaware",43.8
"12",2012,"florida",62
"12",2012,"georgia",52.4
"12",2012,"idaho",30.9
"12",2012,"illinois",39
"12",2012,"indiana",39.1
"12",2012,"iowa",33.4
"12",2012,"kansas",40.6
"12",2012,"kentucky",43.1
"12",2012,"louisiana",56
"12",2012,"maine",28.6
"12",2012,"maryland",42.4
"12",2012,"massachusetts",37
"12",2012,"michigan",33.3
"12",2012,"minnesota",23.8
"12",2012,"mississippi",51.8
"12",2012,"missouri",42
"12",2012,"montana",27
"12",2012,"nebraska",33.8
"12",2012,"nevada",37.4
"12",2012,"new hampshire",31.5
"12",2012,"new jersey",41
"12",2012,"new mexico",41.3
"12",2012,"new york",33.6
"12",2012,"north carolina",47
"12",2012,"north dakota",20.4
"12",2012,"ohio",38.6
"12",2012,"oklahoma",47.2
"12",2012,"oregon",36
"12",2012,"pennsylvania",36.8
"12",2012,"rhode island",39.3
"12",2012,"south carolina",51.1
"12",2012,"south dakota",28.2
"12",2012,"tennessee",45.7
"12",2012,"texas",55
"12",2012,"utah",34.5
"12",2012,"vermont",30.2
"12",2012,"virginia",42.8
"12",2012,"washington",35.8
"12",2012,"west virginia",39.4
"12",2012,"wisconsin",29.8
"12",2012,"wyoming",28.6
"01",2013,"alabama",50.4
"01",2013,"arizona",40.5
"01",2013,"arkansas",44.2
"01",2013,"california",42.6
"01",2013,"colorado",24.4
"01",2013,"connecticut",32.4
"01",2013,"delaware",40.8
"01",2013,"florida",63
"01",2013,"georgia",52.3
"01",2013,"idaho",23
"01",2013,"illinois",33
"01",2013,"indiana",34
"01",2013,"iowa",24.8
"01",2013,"kansas",33.4
"01",2013,"kentucky",39.8
"01",2013,"louisiana",53.8
"01",2013,"maine",20.1
"01",2013,"maryland",39.2
"01",2013,"massachusetts",31.1
"01",2013,"michigan",26.7
"01",2013,"minnesota",14.1
"01",2013,"mississippi",50.4
"01",2013,"missouri",36.3
"01",2013,"montana",21.6
"01",2013,"nebraska",26.6
"01",2013,"nevada",28.6
"01",2013,"new hampshire",24.4
"01",2013,"new jersey",37.2
"01",2013,"new mexico",34
"01",2013,"new york",28
"01",2013,"north carolina",45.8
"01",2013,"north dakota",12.4
"01",2013,"ohio",34.1
"01",2013,"oklahoma",41
"01",2013,"oregon",30.6
"01",2013,"pennsylvania",32.4
"01",2013,"rhode island",34
"01",2013,"south carolina",50.8
"01",2013,"south dakota",20.4
"01",2013,"tennessee",43.3
"01",2013,"texas",49.5
"01",2013,"utah",23.8
"01",2013,"vermont",23
"01",2013,"virginia",40.7
"01",2013,"washington",30.8
"01",2013,"west virginia",36.6
"01",2013,"wisconsin",21
"01",2013,"wyoming",21
"02",2013,"alabama",49
"02",2013,"arizona",40.4
"02",2013,"arkansas",42.7
"02",2013,"california",43.7
"02",2013,"colorado",24.3
"02",2013,"connecticut",29
"02",2013,"delaware",36.6
"02",2013,"florida",62.9
"02",2013,"georgia",50.6
"02",2013,"idaho",23.8
"02",2013,"illinois",29.6
"02",2013,"indiana",30
"02",2013,"iowa",23.1
"02",2013,"kansas",33
"02",2013,"kentucky",36.8
"02",2013,"louisiana",53.4
"02",2013,"maine",17.9
"02",2013,"maryland",35.4
"02",2013,"massachusetts",28
"02",2013,"michigan",22
"02",2013,"minnesota",12.2
"02",2013,"mississippi",49
"02",2013,"missouri",34.1
"02",2013,"montana",24.6
"02",2013,"nebraska",27.2
"02",2013,"nevada",29.6
"02",2013,"new hampshire",21.6
"02",2013,"new jersey",33.4
"02",2013,"new mexico",34
"02",2013,"new york",23.8
"02",2013,"north carolina",43
"02",2013,"north dakota",14.1
"02",2013,"ohio",29.8
"02",2013,"oklahoma",40.4
"02",2013,"oregon",32.4
"02",2013,"pennsylvania",28.2
"02",2013,"rhode island",30.3
"02",2013,"south carolina",48.4
"02",2013,"south dakota",21.6
"02",2013,"tennessee",40.9
"02",2013,"texas",49.8
"02",2013,"utah",23.6
"02",2013,"vermont",20
"02",2013,"virginia",37.6
"02",2013,"washington",32.3
"02",2013,"west virginia",33.1
"02",2013,"wisconsin",16.9
"02",2013,"wyoming",21.2
"03",2013,"alabama",48.9
"03",2013,"arizona",48.5
"03",2013,"arkansas",45
"03",2013,"california",49.6
"03",2013,"colorado",30.4
"03",2013,"connecticut",32.6
"03",2013,"delaware",38.2
"03",2013,"florida",60.4
"03",2013,"georgia",49.5
"03",2013,"idaho",31.3
"03",2013,"illinois",32.1
"03",2013,"indiana",32.5
"03",2013,"iowa",26.6
"03",2013,"kansas",37
"03",2013,"kentucky",38.1
"03",2013,"louisiana",54.8
"03",2013,"maine",25.2
"03",2013,"maryland",37.1
"03",2013,"massachusetts",31.6
"03",2013,"michigan",24.4
"03",2013,"minnesota",16.8
"03",2013,"mississippi",49.7
"03",2013,"missouri",36.4
"03",2013,"montana",29
"03",2013,"nebraska",31.8
"03",2013,"nevada",39
"03",2013,"new hampshire",27
"03",2013,"new jersey",35.7
"03",2013,"new mexico",41.4
"03",2013,"new york",27
"03",2013,"north carolina",42.9
"03",2013,"north dakota",17.2
"03",2013,"ohio",32.1
"03",2013,"oklahoma",44.3
"03",2013,"oregon",38
"03",2013,"pennsylvania",30.6
"03",2013,"rhode island",33.6
"03",2013,"south carolina",47.5
"03",2013,"south dakota",26
"03",2013,"tennessee",41.8
"03",2013,"texas",54.4
"03",2013,"utah",34.3
"03",2013,"vermont",25.5
"03",2013,"virginia",38.4
"03",2013,"washington",37.8
"03",2013,"west virginia",34.4
"03",2013,"wisconsin",20.4
"03",2013,"wyoming",27
"04",2013,"alabama",56
"04",2013,"arizona",57.1
"04",2013,"arkansas",52.6
"04",2013,"california",56
"04",2013,"colorado",37.4
"04",2013,"connecticut",41.6
"04",2013,"delaware",47.6
"04",2013,"florida",65.2
"04",2013,"georgia",56.6
"04",2013,"idaho",37.6
"04",2013,"illinois",42.2
"04",2013,"indiana",42.8
"04",2013,"iowa",36.4
"04",2013,"kansas",44.4
"04",2013,"kentucky",47.3
"04",2013,"louisiana",59.9
"04",2013,"maine",34.7
"04",2013,"maryland",47
"04",2013,"massachusetts",40.6
"04",2013,"michigan",33.6
"04",2013,"minnesota",27.3
"04",2013,"mississippi",56.2
"04",2013,"missouri",45.2
"04",2013,"montana",33.7
"04",2013,"nebraska",38.6
"04",2013,"nevada",46.6
"04",2013,"new hampshire",36.4
"04",2013,"new jersey",45
"04",2013,"new mexico",49.6
"04",2013,"new york",37
"04",2013,"north carolina",51.4
"04",2013,"north dakota",24.4
"04",2013,"ohio",42.8
"04",2013,"oklahoma",51.1
"04",2013,"oregon",42.8
"04",2013,"pennsylvania",41.2
"04",2013,"rhode island",42.4
"04",2013,"south carolina",55.2
"04",2013,"south dakota",32.5
"04",2013,"tennessee",49.8
"04",2013,"texas",60.1
"04",2013,"utah",43
"04",2013,"vermont",35.2
"04",2013,"virginia",48
"04",2013,"washington",42.4
"04",2013,"west virginia",44.6
"04",2013,"wisconsin",30.8
"04",2013,"wyoming",33
"05",2013,"alabama",65.2
"05",2013,"arizona",63.4
"05",2013,"arkansas",62.8
"05",2013,"california",61
"05",2013,"colorado",46.3
"05",2013,"connecticut",52.8
"05",2013,"delaware",59.2
"05",2013,"florida",72.7
"05",2013,"georgia",65.6
"05",2013,"idaho",45.6
"05",2013,"illinois",57
"05",2013,"indiana",57.6
"05",2013,"iowa",51.4
"05",2013,"kansas",55.8
"05",2013,"kentucky",60
"05",2013,"louisiana",68.1
"05",2013,"maine",45.7
"05",2013,"maryland",58.6
"05",2013,"massachusetts",52
"05",2013,"michigan",48
"05",2013,"minnesota",43.6
"05",2013,"mississippi",65.5
"05",2013,"missouri",57.8
"05",2013,"montana",44.4
"05",2013,"nebraska",50.5
"05",2013,"nevada",52.4
"05",2013,"new hampshire",48.4
"05",2013,"new jersey",56.2
"05",2013,"new mexico",57.1
"05",2013,"new york",50.3
"05",2013,"north carolina",61.9
"05",2013,"north dakota",42.4
"05",2013,"ohio",56.9
"05",2013,"oklahoma",60.8
"05",2013,"oregon",48.6
"05",2013,"pennsylvania",53.8
"05",2013,"rhode island",53.1
"05",2013,"south carolina",65
"05",2013,"south dakota",46.4
"05",2013,"tennessee",60.9
"05",2013,"texas",67.8
"05",2013,"utah",50.5
"05",2013,"vermont",48
"05",2013,"virginia",59.2
"05",2013,"washington",49.1
"05",2013,"west virginia",56.7
"05",2013,"wisconsin",46.5
"05",2013,"wyoming",42.6
"06",2013,"alabama",73.1
"06",2013,"arizona",73.4
"06",2013,"arkansas",72.1
"06",2013,"california",68.1
"06",2013,"colorado",59.2
"06",2013,"connecticut",62.9
"06",2013,"delaware",68.6
"06",2013,"florida",77.6
"06",2013,"georgia",73.1
"06",2013,"idaho",55.2
"06",2013,"illinois",67.7
"06",2013,"indiana",67.6
"06",2013,"iowa",64
"06",2013,"kansas",69.2
"06",2013,"kentucky",68.9
"06",2013,"louisiana",76.3
"06",2013,"maine",56.6
"06",2013,"maryland",67.8
"06",2013,"massachusetts",62.4
"06",2013,"michigan",60.2
"06",2013,"minnesota",58.6
"06",2013,"mississippi",73.9
"06",2013,"missouri",68.2
"06",2013,"montana",55.4
"06",2013,"nebraska",63.6
"06",2013,"nevada",62.6
"06",2013,"new hampshire",59
"06",2013,"new jersey",66
"06",2013,"new mexico",67.8
"06",2013,"new york",60.6
"06",2013,"north carolina",69.7
"06",2013,"north dakota",58.4
"06",2013,"ohio",66.4
"06",2013,"oklahoma",72.6
"06",2013,"oregon",56
"06",2013,"pennsylvania",63.2
"06",2013,"rhode island",63.2
"06",2013,"south carolina",72.6
"06",2013,"south dakota",60.6
"06",2013,"tennessee",69.6
"06",2013,"texas",77.2
"06",2013,"utah",62.6
"06",2013,"vermont",58.6
"06",2013,"virginia",67.4
"06",2013,"washington",56.1
"06",2013,"west virginia",64.8
"06",2013,"wisconsin",59.6
"06",2013,"wyoming",55.6
"07",2013,"alabama",77.8
"07",2013,"arizona",80.2
"07",2013,"arkansas",77.6
"07",2013,"california",75.2
"07",2013,"colorado",67
"07",2013,"connecticut",71.8
"07",2013,"delaware",76.4
"07",2013,"florida",80.9
"07",2013,"georgia",78
"07",2013,"idaho",64.4
"07",2013,"illinois",72.3
"07",2013,"indiana",71.6
"07",2013,"iowa",70.6
"07",2013,"kansas",76.2
"07",2013,"kentucky",73.4
"07",2013,"louisiana",80.8
"07",2013,"maine",64.6
"07",2013,"maryland",75.2
"07",2013,"massachusetts",71
"07",2013,"michigan",66.3
"07",2013,"minnesota",66.4
"07",2013,"mississippi",78.9
"07",2013,"missouri",74
"07",2013,"montana",63.2
"07",2013,"nebraska",71
"07",2013,"nevada",72.4
"07",2013,"new hampshire",66.9
"07",2013,"new jersey",74.5
"07",2013,"new mexico",73.6
"07",2013,"new york",67.6
"07",2013,"north carolina",75.6
"07",2013,"north dakota",65.8
"07",2013,"ohio",71
"07",2013,"oklahoma",78.8
"07",2013,"oregon",64.4
"07",2013,"pennsylvania",70
"07",2013,"rhode island",72.2
"07",2013,"south carolina",78.1
"07",2013,"south dakota",68.6
"07",2013,"tennessee",74.5
"07",2013,"texas",81.6
"07",2013,"utah",71.9
"07",2013,"vermont",65.8
"07",2013,"virginia",73.9
"07",2013,"washington",62.9
"07",2013,"west virginia",70.8
"07",2013,"wisconsin",66.4
"07",2013,"wyoming",64.2
"08",2013,"alabama",77.8
"08",2013,"arizona",79.8
"08",2013,"arkansas",78.2
"08",2013,"california",76.2
"08",2013,"colorado",67.8
"08",2013,"connecticut",72.3
"08",2013,"delaware",76.3
"08",2013,"florida",81.5
"08",2013,"georgia",78.1
"08",2013,"idaho",68.6
"08",2013,"illinois",72.9
"08",2013,"indiana",71.9
"08",2013,"iowa",72.1
"08",2013,"kansas",76.8
"08",2013,"kentucky",73.8
"08",2013,"louisiana",81.4
"08",2013,"maine",66
"08",2013,"maryland",75.1
"08",2013,"massachusetts",71.5
"08",2013,"michigan",67.7
"08",2013,"minnesota",68.4
"08",2013,"mississippi",79.2
"08",2013,"missouri",74.8
"08",2013,"montana",67.4
"08",2013,"nebraska",73.5
"08",2013,"nevada",73.9
"08",2013,"new hampshire",67.7
"08",2013,"new jersey",74.6
"08",2013,"new mexico",72.6
"08",2013,"new york",68.5
"08",2013,"north carolina",75.7
"08",2013,"north dakota",68.4
"08",2013,"ohio",71.4
"08",2013,"oklahoma",79.9
"08",2013,"oregon",67.9
"08",2013,"pennsylvania",70.1
"08",2013,"rhode island",72.8
"08",2013,"south carolina",78.1
"08",2013,"south dakota",71.7
"08",2013,"tennessee",74.8
"08",2013,"texas",82.3
"08",2013,"utah",72.8
"08",2013,"vermont",66.9
"08",2013,"virginia",73.7
"08",2013,"washington",66.7
"08",2013,"west virginia",70.8
"08",2013,"wisconsin",68.2
"08",2013,"wyoming",67.2
"09",2013,"alabama",76.4
"09",2013,"arizona",75.4
"09",2013,"arkansas",76.9
"09",2013,"california",71.9
"09",2013,"colorado",63.8
"09",2013,"connecticut",65
"09",2013,"delaware",70
"09",2013,"florida",81.1
"09",2013,"georgia",76.2
"09",2013,"idaho",62.4
"09",2013,"illinois",70.7
"09",2013,"indiana",69.2
"09",2013,"iowa",69.4
"09",2013,"kansas",74.3
"09",2013,"kentucky",71.4
"09",2013,"louisiana",80.9
"09",2013,"maine",60.2
"09",2013,"maryland",69.2
"09",2013,"massachusetts",64.4
"09",2013,"michigan",63
"09",2013,"minnesota",64.6
"09",2013,"mississippi",78.3
"09",2013,"missouri",72.6
"09",2013,"montana",63
"09",2013,"nebraska",70.9
"09",2013,"nevada",67
"09",2013,"new hampshire",61.1
"09",2013,"new jersey",67.9
"09",2013,"new mexico",69.2
"09",2013,"new york",62
"09",2013,"north carolina",71.9
"09",2013,"north dakota",65.3
"09",2013,"ohio",67.4
"09",2013,"oklahoma",78
"09",2013,"oregon",62.4
"09",2013,"pennsylvania",64.3
"09",2013,"rhode island",65.6
"09",2013,"south carolina",75.4
"09",2013,"south dakota",68.7
"09",2013,"tennessee",72.7
"09",2013,"texas",80.8
"09",2013,"utah",66.2
"09",2013,"vermont",60.3
"09",2013,"virginia",69
"09",2013,"washington",62.9
"09",2013,"west virginia",66.6
"09",2013,"wisconsin",64.2
"09",2013,"wyoming",62
"10",2013,"alabama",69.9
"10",2013,"arizona",65.6
"10",2013,"arkansas",68.4
"10",2013,"california",63.9
"10",2013,"colorado",52.4
"10",2013,"connecticut",57.4
"10",2013,"delaware",63.1
"10",2013,"florida",77
"10",2013,"georgia",69.8
"10",2013,"idaho",49.6
"10",2013,"illinois",61.6
"10",2013,"indiana",60.6
"10",2013,"iowa",58.8
"10",2013,"kansas",63.6
"10",2013,"kentucky",63.4
"10",2013,"louisiana",74.2
"10",2013,"maine",52
"10",2013,"maryland",62
"10",2013,"massachusetts",56.3
"10",2013,"michigan",54.2
"10",2013,"minnesota",53.2
"10",2013,"mississippi",71.2
"10",2013,"missouri",63.3
"10",2013,"montana",49.8
"10",2013,"nebraska",58.4
"10",2013,"nevada",55.3
"10",2013,"new hampshire",52.7
"10",2013,"new jersey",60.8
"10",2013,"new mexico",59.3
"10",2013,"new york",54.6
"10",2013,"north carolina",65
"10",2013,"north dakota",51.8
"10",2013,"ohio",59.4
"10",2013,"oklahoma",68.1
"10",2013,"oregon",52.2
"10",2013,"pennsylvania",57.2
"10",2013,"rhode island",58
"10",2013,"south carolina",68.8
"10",2013,"south dakota",55
"10",2013,"tennessee",65.1
"10",2013,"texas",72.4
"10",2013,"utah",53.9
"10",2013,"vermont",52.2
"10",2013,"virginia",62
"10",2013,"washington",52.9
"10",2013,"west virginia",59.3
"10",2013,"wisconsin",53.8
"10",2013,"wyoming",48.3
"11",2013,"alabama",58.2
"11",2013,"arizona",55
"11",2013,"arkansas",54.5
"11",2013,"california",55.2
"11",2013,"colorado",39.7
"11",2013,"connecticut",46.6
"11",2013,"delaware",52.3
"11",2013,"florida",70.6
"11",2013,"georgia",59.1
"11",2013,"idaho",38
"11",2013,"illinois",46.6
"11",2013,"indiana",46.8
"11",2013,"iowa",42.2
"11",2013,"kansas",48.2
"11",2013,"kentucky",50.2
"11",2013,"louisiana",61.8
"11",2013,"maine",39.8
"11",2013,"maryland",50.7
"11",2013,"massachusetts",45.3
"11",2013,"michigan",41.5
"11",2013,"minnesota",36.2
"11",2013,"mississippi",58.2
"11",2013,"missouri",48.8
"11",2013,"montana",35.6
"11",2013,"nebraska",42.4
"11",2013,"nevada",44.8
"11",2013,"new hampshire",40.6
"11",2013,"new jersey",50
"11",2013,"new mexico",47.6
"11",2013,"new york",42.6
"11",2013,"north carolina",54.2
"11",2013,"north dakota",33.9
"11",2013,"ohio",46.6
"11",2013,"oklahoma",53.5
"11",2013,"oregon",42.8
"11",2013,"pennsylvania",45.4
"11",2013,"rhode island",47.6
"11",2013,"south carolina",57.8
"11",2013,"south dakota",38.2
"11",2013,"tennessee",52.2
"11",2013,"texas",59.8
"11",2013,"utah",42.2
"11",2013,"vermont",39.8
"11",2013,"virginia",50.6
"11",2013,"washington",41.4
"11",2013,"west virginia",47.3
"11",2013,"wisconsin",38.8
"11",2013,"wyoming",35.3
"12",2013,"alabama",49.8
"12",2013,"arizona",46.4
"12",2013,"arkansas",43.8
"12",2013,"california",48
"12",2013,"colorado",29.4
"12",2013,"connecticut",35.4
"12",2013,"delaware",42.8
"12",2013,"florida",65.9
"12",2013,"georgia",52.2
"12",2013,"idaho",27.4
"12",2013,"illinois",32.5
"12",2013,"indiana",34.3
"12",2013,"iowa",25.6
"12",2013,"kansas",35.2
"12",2013,"kentucky",40.1
"12",2013,"louisiana",52.3
"12",2013,"maine",24.6
"12",2013,"maryland",41
"12",2013,"massachusetts",34.1
"12",2013,"michigan",26.8
"12",2013,"minnesota",16.3
"12",2013,"mississippi",48.9
"12",2013,"missouri",36
"12",2013,"montana",23.4
"12",2013,"nebraska",29.4
"12",2013,"nevada",35
"12",2013,"new hampshire",27.7
"12",2013,"new jersey",39.4
"12",2013,"new mexico",38.6
"12",2013,"new york",29.9
"12",2013,"north carolina",46.6
"12",2013,"north dakota",15.6
"12",2013,"ohio",35.5
"12",2013,"oklahoma",40.9
"12",2013,"oregon",34.6
"12",2013,"pennsylvania",34.1
"12",2013,"rhode island",37.2
"12",2013,"south carolina",50.7
"12",2013,"south dakota",22.8
"12",2013,"tennessee",42.6
"12",2013,"texas",48.8
"12",2013,"utah",30.6
"12",2013,"vermont",26.6
"12",2013,"virginia",42
"12",2013,"washington",32.4
